Group,Artifact,Version,GitHub Link
androidx.navigation,navigation-compose,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.navigation,navigation-runtime,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.navigation,navigation-runtime-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.navigation,navigation-runtime,2.8.5,https://github.com/dessalines/jerboa
androidx.activity,activity-ktx,1.7.1 -> 1.8.0 (*),https://github.com/dessalines/jerboa
androidx.annotation,annotation-experimental,1.4.1 (*),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-runtime-ktx,2.6.2 -> 2.8.3 (*),https://github.com/dessalines/jerboa
androidx.lifecycle,lifecycle-viewmodel-ktx,2.6.2 -> 2.8.3 (*),https://github.com/dessalines/jerboa
androidx.navigation,navigation-common,2.8.5 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.8.22 -> 2.1.0 (*),https://github.com/dessalines/jerboa
androidx.navigation,navigation-common,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.navigation,navigation-common-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.navigation,navigation-compose,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.navigation,navigation-runtime-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.navigation,navigation-common-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.navigation,navigation-compose,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.navigation,navigation-runtime,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.navigation,navigation-common,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.navigation,navigation-runtime-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.navigation,navigation-common-ktx,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.navigation,navigation-runtime,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.navigation,navigation-common,2.8.5 (c),https://github.com/dessalines/jerboa
androidx.browser,browser,1.8.0,https://github.com/dessalines/jerboa
androidx.annotation,annotation,1.2.0 -> 1.8.2 (*),https://github.com/dessalines/jerboa
androidx.annotation,annotation-experimental,1.4.0 -> 1.4.1 (*),https://github.com/dessalines/jerboa
androidx.core,core,1.1.0 -> 1.13.0 (*),https://github.com/dessalines/jerboa
com.google.guava,listenablefuture,1.0,https://github.com/dessalines/jerboa
it.vercruysse.lemmyapi,lemmy-api,0.4.0-SNAPSHOT,https://github.com/dessalines/jerboa
io.github.z4kn4fein,semver,2.0.0,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.9.23 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-core,1.6.3 -> 1.7.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.20 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 -> 2.1.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-client-cio,3.0.1,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.9.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-client-core,3.0.1 -> 3.0.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.9.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-http,3.0.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.9.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-utils,3.0.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.9.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-io,3.0.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.9.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-io-core,0.5.4,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-io-bytestring,0.5.4,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.0 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.0 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-core,1.7.3 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-core,1.7.3 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 -> 2.1.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-events,3.0.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.9.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-http,3.0.3 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-utils,3.0.3 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 -> 2.1.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-websocket-serialization,3.0.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.9.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-http,3.0.3 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-serialization,3.0.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.9.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-http,3.0.3 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-websockets,3.0.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.9.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-http,3.0.3 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 -> 2.1.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-sse,3.0.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.9.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-http,3.0.3 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 -> 2.1.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-http-cio,3.0.1,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.9.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-http,3.0.1 -> 3.0.3 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-io,3.0.1 -> 3.0.3 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 -> 2.1.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-websockets,3.0.1 -> 3.0.3 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-network-tls,3.0.1,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.9.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 -> 2.1.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-http,3.0.1 -> 3.0.3 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-network,3.0.1,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.9.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 -> 2.1.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-utils,3.0.1 -> 3.0.3 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-utils,3.0.1 -> 3.0.3 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 -> 2.1.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-client-core,3.0.1 -> 3.0.3 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.9.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-json,1.7.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.20 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-core,1.7.3 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-client-content-negotiation,3.0.1,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.9.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-client-core,3.0.1 -> 3.0.3 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-serialization,3.0.1 -> 3.0.3 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 -> 2.1.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-serialization-kotlinx-json,3.0.1,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.9.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-http,3.0.1 -> 3.0.3 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-serialization-kotlinx,3.0.1,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.9.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-http,3.0.1 -> 3.0.3 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-serialization,3.0.1 -> 3.0.3 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-core,1.7.3 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-json,1.7.3 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-json-io,1.7.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.20 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-core,1.7.3 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-json,1.7.3 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-io-core,0.4.0 -> 0.5.4 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 -> 2.1.0 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-json,1.7.3 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-client-logging,3.0.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core,1.9.0 (*),https://github.com/dessalines/jerboa
io.ktor,ktor-client-core,3.0.3 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 -> 2.1.0 (*),https://github.com/dessalines/jerboa
androidx.compose.compiler,compiler,1.3.2 -> org.jetbrains.kotlin:kotlin-compose-compiler-plugin-embeddable:2.0.21,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-build-tools-impl,{strictly 2.0.21} -> 2.0.21,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-build-tools-api,2.0.21,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21,https://github.com/dessalines/jerboa
org.jetbrains,annotations,13.0,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-compiler-embeddable,2.0.21,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-script-runtime,2.0.21,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-reflect,1.6.10,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-daemon-embeddable,2.0.21,https://github.com/dessalines/jerboa
org.jetbrains.intellij.deps,trove4j,1.0.20200330,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core-jvm,1.6.4,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-compiler-runner,2.0.21,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-build-common,2.0.21,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-daemon-client,2.0.21,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core-jvm,1.6.4,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-compiler-embeddable,2.0.21 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-scripting-compiler-embeddable,2.0.21,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-scripting-compiler-impl-embeddable,2.0.21,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-scripting-common,2.0.21,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-scripting-jvm,2.0.21,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-script-runtime,2.0.21,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-scripting-common,2.0.21 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-scripting-compiler-impl-embeddable,2.0.21 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-compiler-embeddable,2.0.21,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21,https://github.com/dessalines/jerboa
org.jetbrains,annotations,13.0,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-script-runtime,2.0.21,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-reflect,1.6.10,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-daemon-embeddable,2.0.21,https://github.com/dessalines/jerboa
org.jetbrains.intellij.deps,trove4j,1.0.20200330,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-coroutines-core-jvm,1.6.4,https://github.com/dessalines/jerboa
com.google.devtools.ksp,symbol-processing,2.0.21-1.0.28,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21,https://github.com/dessalines/jerboa
org.jetbrains,annotations,13.0,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-common,2.0.21 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-json,1.6.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-json-jvm,1.6.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.9.22 -> 2.0.21 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-bom,1.6.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-core,1.6.3 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-json-jvm,1.6.3 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-json,1.6.3 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-core-jvm,1.6.3 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-common,1.9.22 -> 2.0.21,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-core,1.6.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-core-jvm,1.6.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.9.22 -> 2.0.21 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-bom,1.6.3 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-common,1.9.22 -> 2.0.21 (*),https://github.com/dessalines/jerboa
com.google.devtools.ksp,symbol-processing-api,2.0.21-1.0.28,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.20 -> 2.0.21 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-compose-compiler-plugin-embeddable,2.0.21,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-serialization-compiler-plugin-embeddable,2.0.21,https://github.com/dessalines/jerboa
com.google.devtools.ksp,symbol-processing,2.0.21-1.0.28,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21,https://github.com/dessalines/jerboa
org.jetbrains,annotations,13.0,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-common,2.0.21 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-json,1.6.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-json-jvm,1.6.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.9.22 -> 2.0.21 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-bom,1.6.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-core,1.6.3 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-json-jvm,1.6.3 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-json,1.6.3 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-core-jvm,1.6.3 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-common,1.9.22 -> 2.0.21,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-core,1.6.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-core-jvm,1.6.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.9.22 -> 2.0.21 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-bom,1.6.3 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-common,1.9.22 -> 2.0.21 (*),https://github.com/dessalines/jerboa
com.google.devtools.ksp,symbol-processing-api,2.0.21-1.0.28,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.20 -> 2.0.21 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-compose-compiler-plugin-embeddable,2.0.21,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-serialization-compiler-plugin-embeddable,2.0.21,https://github.com/dessalines/jerboa
com.google.devtools.ksp,symbol-processing,2.0.21-1.0.28,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,2.0.21,https://github.com/dessalines/jerboa
org.jetbrains,annotations,13.0,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib-common,2.0.21 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-json,1.6.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-json-jvm,1.6.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlin,kotlin-stdlib,1.9.22 -> 2.0.21 (*),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-bom,1.6.3,https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-core,1.6.3 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-json-jvm,1.6.3 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-json,1.6.3 (c),https://github.com/dessalines/jerboa
org.jetbrains.kotlinx,kotlinx-serialization-core-jvm,1.6.3 (c),https://github.com/dessalines/jerboa
